SVI,SVI_q,distance_km,distance_miles,nearest_facility
0.9631,Q4(high),0.6927300039338119,0.43044233527435666,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.9816,Q4(high),3.7939440932795425,2.3574468351852027,SOUTHEASTERN MEDICAL CENTER
0.8157,Q3,1.9310951339119997,1.1999265144540332,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7422,Q3,4.644411408216533,2.8859025611349156,CONCENTRA MEDICAL CENTER - CHICAGO
0.8833,Q4(high),1.8673580609828415,1.1603221457109691,CHICAGO HEALTHWORKS
0.98,Q4(high),2.4154460090863292,1.5008881021119815,ALLPORT MEDICAL CENTER
0.9945,Q4(high),1.1660913775986324,0.7245753653898398,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.3754,Q2,0.9519264959815409,0.5914995187345461,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.0151,Q1(low),1.742377373886626,1.0826627711893066,NORTHWEST MEDICAL CLINIC
0.0049,Q1(low),1.4548828882313805,0.9040220351432211,ALLPORT MEDICAL CENTER
0.2387,Q1(low),2.9443228620151762,1.829516841093232,PETERSON URGENT CARE CENTER
0.4452,Q2,2.1092575084179597,1.310631447263176,ADVOCATE HEALTH CENTER - BEVERLY
0.2885,Q1(low),1.995437219274247,1.2399068203776582,ACCESS MEDICAL CENTER - AUSTIN
0.3972,Q2,1.374423678586635,0.8540270155870561,SINAI MEDICAL CENTER
0.6286,Q2,2.206662404867889,1.371156025175165,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.3401,Q1(low),1.9409849065776954,1.2060717323850891,51ST AND CALUMET MEDICAL CENTER
0.1957,Q1(low),3.4182168158134885,2.1239808010588432,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.1419,Q1(low),3.263617940337268,2.0279175432053087,MAR MEDICAL CENTER
0.172,Q1(low),1.2120035603369148,0.7531038642901091,UNION HEALTH SERVICES INCORPORATED
0.0943,Q1(low),1.4942929416231603,0.9285102994293247,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.1545,Q1(low),3.62947457336156,2.255250245124246,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3515,Q1(low),1.5580029422015278,0.9680978461987055,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.2519,Q1(low),2.7432481126349733,1.704574822996106,MAR MEDICAL CENTER
0.0289,Q1(low),1.4370222402817876,0.8929239464661346,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3419,Q1(low),0.31294752707496787,0.19445651784609985,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.0771,Q1(low),5.552374094455196,3.4500842434457195,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.6126,Q2,1.7306266921193647,1.0753612383089017,NORTHWEST MEDICAL CLINIC
0.6747,Q3,3.6710885615211337,2.2811079705609485,SINAI MEDICAL CENTER
0.5779,Q2,2.942769560683656,1.828551664691564,SOUTHEASTERN MEDICAL CENTER
0.2359,Q1(low),1.180491438768202,0.7335231457988364,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.2458,Q1(low),0.8104973262828898,0.5036195341297256,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.1496,Q1(low),1.67844967930355,1.0429399556785262,MAR MEDICAL CENTER
0.184,Q1(low),1.9183303437426622,1.1919948440217218,ADVOCATE HEALTH CENTER - BEVERLY
0.278,Q1(low),1.7663518457491718,1.0975598127450086,ACCESS MEDICAL CENTER - AUSTIN
0.2344,Q1(low),2.47212969610353,1.5361097013975467,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.4553,Q2,1.5304069307884538,0.9509504849909524,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.1515,Q1(low),2.2927826608240225,1.4246686547388836,PETERSON URGENT CARE CENTER
0.8313,Q3,3.93993573561358,2.448161807973946,SOUTHEASTERN MEDICAL CENTER
0.8909,Q4(high),1.0716298147567505,0.6658796896252168,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.8289,Q3,1.811902922965965,1.1258639311462846,ADVOCATE HEALTH CENTER - BEVERLY
0.4101,Q2,2.575101262731512,1.6000932467247424,CHICAGO HEALTHWORKS
0.9026,Q4(high),3.545709153708989,2.2032008425493084,ADVOCATE HEALTH CENTER - BEVERLY
0.9161,Q4(high),2.082189982913385,1.293812471872873,ALLPORT MEDICAL CENTER
0.8418,Q3,2.985870081751612,1.8553330785680808,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.9336,Q4(high),0.1701949665678495,0.10575421657123121,MAR MEDICAL CENTER
0.9957,Q4(high),1.5860016147384923,0.9854954093516717,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8793,Q4(high),2.8393264680692685,1.7642751267906693,51ST AND CALUMET MEDICAL CENTER
0.9622,Q4(high),1.5022918502456901,0.9334805892790147,MIDWAY CLINIC
0.9797,Q4(high),0.48817566918049865,0.3033382037343556,UNION HEALTH SERVICES INCORPORATED
0.996,Q4(high),1.266145879703647,0.7867463314173347,WESTCARE MEDICAL CENTER
0.9684,Q4(high),1.968806363571475,1.223359178938771,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8983,Q4(high),1.2570197891234136,0.7810756433874047,SINAI MEDICAL CENTER
0.9748,Q4(high),0.5681865604452938,0.35305465125045266,WESTSIDE FAMILY HEALTH CENTER
0.9865,Q4(high),0.6906438851643951,0.4291460815684854,MICHIGAN AVENUE IMMEDIATE CARE
0.9911,Q4(high),2.71149708541541,1.6848456554616587,AUGUSTA CLINIC
0.9465,Q4(high),4.264144565000628,2.6496157724990055,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.9594,Q4(high),4.485647088231702,2.787251016861621,SOUTHEASTERN MEDICAL CENTER
0.9355,Q4(high),2.4044449560448142,1.4940523667825223,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.9859,Q4(high),1.9528409543789806,1.2134387366634216,MAR MEDICAL CENTER
0.9435,Q4(high),2.0614326281211888,1.2809144535682913,ADVOCATE HEALTH CENTER - BEVERLY
0.8332,Q3,2.003717757195824,1.2450521065065263,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.9939,Q4(high),1.5652026861436683,0.9725715582917773,PETERSON URGENT CARE CENTER
0.8934,Q4(high),0.7717831732963546,0.47956368217432915,WESTCARE MEDICAL CENTER
0.8442,Q4(high),3.341423828243334,2.076263865579389,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.9515,Q4(high),1.405978847313934,0.8736344823343065,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.7914,Q3,0.849442625399529,0.5278190135871307,WESTCARE MEDICAL CENTER
0.9462,Q4(high),1.7848485281740305,1.1090531148000256,WESTSIDE FAMILY HEALTH CENTER
0.8316,Q3,1.6196841099407453,1.006424735077991,WESTSIDE FAMILY HEALTH CENTER
0.8473,Q4(high),0.15569310132968908,0.09674317806633023,ACCESS MEDICAL CENTER - AUSTIN
0.9699,Q4(high),2.0200169009550666,1.2551799217633508,51ST AND CALUMET MEDICAL CENTER
0.8894,Q4(high),2.9433803398011054,1.8289311851225527,NORTHWEST MEDICAL CLINIC
0.8203,Q3,4.445949281596679,2.76258395105501,CONCENTRA MEDICAL CENTER - CHICAGO
0.941,Q4(high),4.238345380334112,2.6335849073235873,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.776,Q3,2.0931970118384324,1.3006519204430587,PETERSON URGENT CARE CENTER
0.5078,Q2,0.2987035028139995,0.18560569424703768,MAR MEDICAL CENTER
0.074,Q1(low),3.8481654515314934,2.3911384147835757,PETERSON URGENT CARE CENTER
0.8286,Q3,1.8243798771487327,1.1336167486437851,ALLPORT MEDICAL CENTER
0.9573,Q4(high),2.398565621692398,1.490399118916627,ADVOCATE HEALTH CENTER - BEVERLY
0.8565,Q4(high),2.604600403153646,1.6184231571079841,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.1733,Q1(low),1.8306834941380392,1.1375336334360475,HERRON MEDICAL URGENT CARE CENTER
0.521,Q2,1.3942346084331416,0.8663369528767096,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.353,Q1(low),3.2578783852060798,2.024351150093887,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.8166,Q3,1.7642458662349816,1.0962512181482968,CONCENTRA MEDICAL CENTER - CHICAGO
0.5026,Q2,2.3006330266082764,1.4295466443766114,AUGUSTA CLINIC
0.718,Q3,5.224839927592318,3.2465640106479663,SOUTHEASTERN MEDICAL CENTER
0.9625,Q4(high),1.260137193546724,0.7830127080913215,MIDWAY CLINIC
0.8925,Q4(high),1.493042508692618,0.9277333166688407,WESTSIDE FAMILY HEALTH CENTER
0.5512,Q2,3.7904360252793485,2.355267023463854,PETERSON URGENT CARE CENTER
0.8061,Q3,4.350972394768379,2.7035680679096226,CONCENTRA MEDICAL CENTER - CHICAGO
0.819,Q3,2.198556402589081,1.36611919043318,CONCENTRA MEDICAL CENTER - CHICAGO
0.8197,Q3,3.426099739596353,2.1288790212927253,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.8227,Q3,2.5803699699364557,1.6033670685893855,ADVOCATE HEALTH CENTER - BEVERLY
0.9306,Q4(high),2.234922860807772,1.388716252942986,CONCENTRA MEDICAL CENTER - CHICAGO
0.8535,Q4(high),4.095701121355801,2.5449499014779753,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8836,Q4(high),0.755235883049801,0.4692816758865379,MICHIGAN AVENUE IMMEDIATE CARE
0.9822,Q4(high),3.716049306602148,2.3090452736926834,SINAI MEDICAL CENTER
0.8495,Q4(high),0.7937651240483097,0.4932226288950222,UNION HEALTH SERVICES INCORPORATED
0.9548,Q4(high),1.9677112700335333,1.2226787195720066,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.9917,Q4(high),3.0575338255669005,1.8998628507263304,SOUTHEASTERN MEDICAL CENTER
0.945,Q4(high),0.39717045305979565,0.2467902015882183,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.7404,Q3,1.6382657230938429,1.0179708106245442,MAR MEDICAL CENTER
0.8676,Q4(high),2.957292685332499,1.8375759131777403,CONCENTRA MEDICAL CENTER - CHICAGO
0.9272,Q4(high),0.6838054789661655,0.4248968942706852,SINAI MEDICAL CENTER
0.7978,Q3,0.29829759135305045,0.18535347263663632,MIDWAY CLINIC
0.3708,Q2,4.078608288716001,2.5343289109677505,ADVOCATE HEALTH CENTER - BEVERLY
0.6897,Q3,1.747054073614249,1.0855687367757596,NORTHWEST MEDICAL CLINIC
0.7585,Q3,1.148926314644397,0.7139094930569037,SINAI MEDICAL CENTER
0.6906,Q3,1.8739970601686664,1.1644474272740644,51ST AND CALUMET MEDICAL CENTER
0.7926,Q3,3.6974123655006177,2.2974648189634843,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.9524,Q4(high),1.250759833153695,0.7771858882865447,ACCESS MEDICAL CENTER - AUSTIN
0.7548,Q3,3.4680502735408885,2.1549458665203756,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.871,Q4(high),5.001904967362439,3.108038691474966,SOUTHEASTERN MEDICAL CENTER
0.5591,Q2,1.883633258085447,1.1704350812098123,CHICAGO HEALTHWORKS
0.2052,Q1(low),2.047106123443492,1.2720123790302063,UNION HEALTH SERVICES INCORPORATED
0.3496,Q1(low),1.3312014470959508,0.8271699743834581,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.2759,Q1(low),0.7119895402683539,0.44240965262608734,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.1115,Q1(low),2.786429216164699,1.7314063084774753,51ST AND CALUMET MEDICAL CENTER
0.3266,Q1(low),1.1522424780084557,0.7159700608025922,HERRON MEDICAL URGENT CARE CENTER
0.2144,Q1(low),4.400918485084441,2.734603119995404,SOUTHEASTERN MEDICAL CENTER
0.423,Q2,3.8373926865063015,2.384444531007107,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8691,Q4(high),0.677446751177638,0.4209457652260001,MICHIGAN AVENUE IMMEDIATE CARE
0.9416,Q4(high),2.611045671898359,1.6224280601931553,NORTHWEST MEDICAL CLINIC
0.7266,Q3,3.086977126580917,1.918158064120711,SOUTHEASTERN MEDICAL CENTER
0.976,Q4(high),2.8951225257632633,1.7989451789560447,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.4501,Q2,2.7631304884462318,1.7169291547363235,PETERSON URGENT CARE CENTER
0.9727,Q4(high),1.7503990865618098,1.0876472308159983,MICHIGAN AVENUE IMMEDIATE CARE
0.6682,Q3,0.9141077419080421,0.568000041697142,AUGUSTA CLINIC
0.8863,Q4(high),1.1412253833678978,0.7091243576886941,SINAI MEDICAL CENTER
0.9853,Q4(high),0.681320892767127,0.4233530444596025,CHICAGO HEALTHWORKS
0.6636,Q3,1.7698577576083607,1.0997382847028647,PETERSON URGENT CARE CENTER
0.906,Q4(high),2.7422012436418055,1.7039243289629524,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7656,Q3,2.654579355577857,1.6494786287547685,NORTHWEST MEDICAL CLINIC
0.6381,Q2,3.5879950841747212,2.2294760934487305,AUGUSTA CLINIC
0.9263,Q4(high),0.8248208379289456,0.5125197488847468,AUGUSTA CLINIC
0.4449,Q2,2.668724029695096,1.6582677190556714,ADVOCATE HEALTH CENTER - BEVERLY
0.9389,Q4(high),2.1094830786426546,1.310771610059265,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.8575,Q4(high),2.048548791446615,1.2729088110899747,NORTHWEST MEDICAL CLINIC
-999.0,Q1(low),1.226375793941085,0.762034353456966,WESTSIDE FAMILY HEALTH CENTER
0.8427,Q3,3.6207817168845837,2.2498487562022906,MAR MEDICAL CENTER
0.8071,Q3,0.5628938856220732,0.34976593660287325,MICHIGAN AVENUE IMMEDIATE CARE
0.7779,Q3,1.9248659615312016,1.1960558873826044,ALLPORT MEDICAL CENTER
0.5883,Q2,2.5685754431544336,1.5960382916883136,51ST AND CALUMET MEDICAL CENTER
0.937,Q4(high),1.1910494309310853,0.7400835759470794,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.9475,Q4(high),2.266059796065743,1.4080638415411668,51ST AND CALUMET MEDICAL CENTER
0.5167,Q2,1.2855183129477712,0.7987837996346695,PETERSON URGENT CARE CENTER
0.7419,Q3,1.6734328810812922,1.0398226627503637,SINAI MEDICAL CENTER
0.6467,Q2,1.90152264912718,1.181551030010805,WESTSIDE FAMILY HEALTH CENTER
0.7527,Q3,1.2226255943690298,0.7597040881986784,WESTSIDE FAMILY HEALTH CENTER
0.9803,Q4(high),2.4429940451928807,1.5180056528555455,UNION HEALTH SERVICES INCORPORATED
0.7963,Q3,3.09995751646541,1.9262237019636281,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8639,Q4(high),2.243326683342236,1.3939381445550485,AUGUSTA CLINIC
0.38,Q2,2.449376809699534,1.5219717176198093,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.3536,Q1(low),1.2185032840845902,0.7571426041349258,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.7272,Q3,0.8187697979585624,0.5087598081273099,WESTCARE MEDICAL CENTER
0.479,Q2,2.814452793683531,1.7488193468639295,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.6817,Q3,2.011032224675664,1.249597104478942,WESTSIDE FAMILY HEALTH CENTER
0.3834,Q2,6.107881883924987,3.7952606740963533,CONCENTRA MEDICAL CENTER - CHICAGO
0.6519,Q2,4.370279947206558,2.715565221075686,OAK LAWN CARE STATION
0.8667,Q4(high),2.835053532976332,1.7616200488390363,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.4578,Q2,0.8465379628004325,0.5260141404832676,CONCENTRA MEDICAL CENTER - CHICAGO
0.3791,Q2,1.2451775626247312,0.7737172272656919,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.8946,Q4(high),1.1754465812637376,0.7303884176464299,NORTHWEST MEDICAL CLINIC
0.9057,Q4(high),1.7767978602915095,1.1040506632471956,51ST AND CALUMET MEDICAL CENTER
0.7813,Q3,1.813517954963371,1.1268674651935449,AUGUSTA CLINIC
0.9708,Q4(high),4.091025553859452,2.5420446394272016,MAR MEDICAL CENTER
0.8876,Q4(high),1.4301140924268705,0.888631423725377,51ST AND CALUMET MEDICAL CENTER
0.8866,Q4(high),4.277101679750858,2.6576669478484707,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.9687,Q4(high),2.614335846676685,1.6244724793853385,PETERSON URGENT CARE CENTER
0.8479,Q4(high),3.239071174207894,2.0126648945887333,EMERY MEDICAL CENTER
0.6651,Q3,3.041016841407639,1.8895996757623061,MAR MEDICAL CENTER
0.843,Q3,2.0191324162347972,1.254630328608232,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.7985,Q3,1.2054541981099371,0.7490342805337697,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.9364,Q4(high),4.535123861141104,2.817994448721109,CONCENTRA MEDICAL CENTER - CHICAGO
0.886,Q4(high),2.517384749734477,1.5642298793272618,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.9257,Q4(high),2.630578139567615,1.6345649691612685,NORTHWEST MEDICAL CLINIC
0.9779,Q4(high),0.8980563253021132,0.5580261569092994,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8814,Q4(high),4.804754670652296,2.985535214457888,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9127,Q4(high),2.496087235266283,1.5509962214646456,NORTHWEST MEDICAL CLINIC
0.7306,Q3,2.671705193224441,1.6601201276190642,CONCENTRA MEDICAL CENTER - CHICAGO
0.8018,Q3,1.6238808340590436,1.009032457740102,WESTSIDE FAMILY HEALTH CENTER
0.5607,Q2,3.5772203787720898,2.222781003977992,ADVOCATE HEALTH CENTER - BEVERLY
0.9382,Q4(high),2.8910719177488096,1.7964282486034955,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.9831,Q4(high),3.307701959772079,2.0553100744455364,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.9825,Q4(high),1.2003011417146179,0.7458323207283538,UNION HEALTH SERVICES INCORPORATED
0.875,Q4(high),2.654725596879596,1.6495694988586715,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.7966,Q3,2.5444685442937254,1.5810589638363364,PETERSON URGENT CARE CENTER
0.7625,Q3,2.6211374225248765,1.628698781371705,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.8694,Q4(high),3.5775302496123973,2.222973548731905,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.6584,Q2,2.8257026560791734,1.755809685110572,CONCENTRA MEDICAL CENTER - CHICAGO
0.7204,Q3,0.7711700140235285,0.47918268278381393,CHICAGO HEALTHWORKS
0.7349,Q3,4.2829754755223055,2.6613167542007705,CONCENTRA MEDICAL CENTER - CHICAGO
0.8912,Q4(high),1.7301290190868108,1.0750519987189908,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.7684,Q3,2.623261146417055,1.630018401810312,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.6873,Q3,0.31802730991313355,0.19761294758803372,WESTSIDE FAMILY HEALTH CENTER
0.9069,Q4(high),3.871830471650536,2.4058431719999653,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9975,Q4(high),1.7069585904788236,1.0606545663244171,CONCENTRA MEDICAL CENTER - CHICAGO
0.9579,Q4(high),2.2442079310453114,1.3944857263215562,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.7846,Q3,2.847617582098429,1.769426984606083,51ST AND CALUMET MEDICAL CENTER
0.7124,Q3,1.6960447164600134,1.053873001511475,51ST AND CALUMET MEDICAL CENTER
0.5948,Q2,2.047695389934558,1.2723785321390262,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.9908,Q4(high),1.2766214668164138,0.7932555574571818,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.9736,Q4(high),1.4506019902976095,0.901362009313216,CONCENTRA MEDICAL CENTER - CHICAGO
0.8998,Q4(high),2.591602658735897,1.610346735661383,CONCENTRA MEDICAL CENTER - CHICAGO
0.5641,Q2,2.180643597685983,1.3549886929377368,MAR MEDICAL CENTER
0.6839,Q3,0.5556394586753414,0.34525824607655553,NORTHWEST MEDICAL CLINIC
0.5714,Q2,0.7714733687985793,0.479371178643742,AUGUSTA CLINIC
0.4138,Q2,3.3327315626353253,2.0708627438062748,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8049,Q3,2.473378210931285,1.5368854923045836,NORTHWEST MEDICAL CLINIC
0.6654,Q3,2.2850436077862697,1.4198598316137623,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6771,Q3,2.22746001911829,1.384079059539551,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6731,Q3,2.722470766716966,1.6916643827856879,SOUTHEASTERN MEDICAL CENTER
0.6676,Q3,4.695216951609759,2.917471652438708,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.7462,Q3,1.4702421057363309,0.9135658074834897,NORTHWEST MEDICAL CLINIC
0.9339,Q4(high),2.504594607939444,1.5562824561299404,MAR MEDICAL CENTER
0.6547,Q2,3.1848909926568596,1.9789989009981854,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.925,Q4(high),2.3043989868148445,1.4318867028361266,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8283,Q3,4.455535294963844,2.7685404217669785,CONCENTRA MEDICAL CENTER - CHICAGO
0.7828,Q3,4.549538327961083,2.826951180383506,CONCENTRA MEDICAL CENTER - CHICAGO
0.9508,Q4(high),1.9256388493398182,1.1965361374531323,PETERSON URGENT CARE CENTER
0.9905,Q4(high),1.6340123712460923,1.0153279011335556,AUGUSTA CLINIC
0.2556,Q1(low),2.8375332914217033,1.7631608988239953,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.7914,Q3,0.8338763716534964,0.5181465949307047,UNION HEALTH SERVICES INCORPORATED
0.7054,Q3,1.309818858174404,0.8138834537226876,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.9143,Q4(high),0.876614635813324,0.544702912869961,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.816,Q3,1.5330796496088543,0.9526112349571034,PETERSON URGENT CARE CENTER
0.6937,Q3,1.853991849978629,1.1520167698130708,NORTHWEST MEDICAL CLINIC
0.921,Q4(high),1.371572100631435,0.8522551277414554,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.9217,Q4(high),3.6411895749477825,2.2625296073748786,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.7339,Q3,4.142499262579359,2.574028909288199,ADVOCATE HEALTH CENTER - BEVERLY
0.847,Q4(high),1.5545457008900387,0.9659496167077443,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.6166,Q2,1.1169128770234111,0.694017271308914,UNION HEALTH SERVICES INCORPORATED
0.3957,Q2,2.4082411941206145,1.4964112390319204,PETERSON URGENT CARE CENTER
0.973,Q4(high),4.724362212643754,2.9355816724326624,EMERY MEDICAL CENTER
0.902,Q4(high),3.545586646152815,2.203124719906621,SINAI MEDICAL CENTER
0.7699,Q3,3.4120916303515427,2.1201747884431685,ADVOCATE HEALTH CENTER - BEVERLY
0.6065,Q2,2.3696170102558964,1.4724112912797167,MAR MEDICAL CENTER
0.9739,Q4(high),0.9412799906259068,0.5848840890552104,ACCESS MEDICAL CENTER - AUSTIN
0.5687,Q2,3.0293018080759304,1.882320293785949,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6848,Q3,1.5345577003993198,0.9535296528548257,51ST AND CALUMET MEDICAL CENTER
0.8673,Q4(high),3.931022386550026,2.442623311352976,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8989,Q4(high),2.8155414208484753,1.7494957882140378,MAR MEDICAL CENTER
0.8043,Q3,2.6392326032237077,1.6399426018977186,CHICAGO HEALTHWORKS
0.9002,Q4(high),1.6761082302663788,1.0414850471488502,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.5127,Q2,3.6622290054667137,2.2756028993558575,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.7364,Q3,1.4583903756338947,0.9062014860980088,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.8531,Q4(high),2.8631084658184784,1.7790525705140938,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.7499,Q3,2.731828254494576,1.697478854323549,NORTHWEST MEDICAL CLINIC
0.7724,Q3,2.12524875253021,1.3205679426084493,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8215,Q3,5.362178122566229,3.3319019821971003,CONCENTRA MEDICAL CENTER - CHICAGO
0.4495,Q2,1.0299916701732317,0.6400069540872112,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3963,Q2,3.1996758362788134,1.9881857740644024,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.3352,Q1(low),2.377265242430793,1.4771636809544644,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.2197,Q1(low),2.795593626976108,1.7371008075877714,SINAI MEDICAL CENTER
0.7659,Q3,0.6978047191007721,0.4335956161123659,WESTSIDE FAMILY HEALTH CENTER
0.6092,Q2,4.253143600642474,2.6427800922748146,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.784,Q3,1.179617533620949,0.7329801264835827,CHICAGO HEALTHWORKS
0.8759,Q4(high),2.738698161335595,1.70174761520726,WESTSIDE FAMILY HEALTH CENTER
0.5637,Q2,1.3265039646707155,0.8242510950314071,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.8187,Q3,5.502647441754911,3.4191855435306913,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8307,Q3,1.6063539097638635,0.9981417352638816,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.7238,Q3,1.8829711298976073,1.1700236539556061,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.6925,Q3,2.4387477612489774,1.5153671351550384,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.9533,Q4(high),2.7184528755252986,1.6891677817180304,ACCESS MEDICAL CENTER - AUSTIN
0.8323,Q3,1.3328732878686864,0.8282088077562536,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.9484,Q4(high),1.4140872742850368,0.8786728237097676,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8092,Q3,5.063421708981288,3.146263410731412,CONCENTRA MEDICAL CENTER - CHICAGO
0.6445,Q2,1.4070849096850795,0.8743217574159275,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.7177,Q3,0.8755008426762839,0.5440108341146053,HERRON MEDICAL URGENT CARE CENTER
0.6694,Q3,2.447641823971044,1.5208936478027115,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.5653,Q2,5.249138182063592,3.2616622413270364,CONCENTRA MEDICAL CENTER - CHICAGO
0.8507,Q4(high),1.4587180972994953,0.9064051228370847,SOUTHEASTERN MEDICAL CENTER
0.5782,Q2,1.2466076320541772,0.7746058309371362,HERRON MEDICAL URGENT CARE CENTER
0.831,Q3,1.1376638951741453,0.7069113522082539,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.6799,Q3,4.32626037773465,2.6882127371733575,SOUTHEASTERN MEDICAL CENTER
